best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.11330419778823853,1.3164145946502686,0.9618320465087891,0.6969696879386902,0.0010000000474974513,190
