best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.13173048198223114,1.8978757858276367,0.9770992398262024,0.4545454680919647,0.0010000000474974513,198
