fold,precision,accuracy,recall,duration
fold_1,0.6571428571428571,0.6923076923076923,0.6078431372549019,86.664377450943
fold_2,0.8200000000000001,0.6538461538461539,0.55,95.96414113044739
fold_3,0.7083333333333333,0.7307692307692307,0.6633986928104575,88.25642228126526
fold_4,0.5347222222222222,0.6923076923076923,0.6041666666666667,92.09170079231262
fold_5,0.6309523809523809,0.72,0.5873015873015872,87.59029388427734
