loss,accuracy,val_loss,val_accuracy
0.6994595527648926,0.6310679316520691,0.6708590984344482,0.6538461446762085
0.613198459148407,0.7475728392601013,0.6359357833862305,0.6538461446762085
0.6147646903991699,0.6893203854560852,0.6217905879020691,0.6538461446762085
0.5618112087249756,0.7281553149223328,0.6033967137336731,0.6538461446762085
0.5191832780838013,0.737864077091217,0.5888270735740662,0.6538461446762085
0.541039228439331,0.737864077091217,0.5898653268814087,0.692307710647583
0.5077051520347595,0.7766990065574646,0.5709658861160278,0.5769230723381042
0.48603901267051697,0.7572815418243408,0.569634199142456,0.692307710647583
0.48225322365760803,0.7572815418243408,0.5601591467857361,0.692307710647583
0.4844731092453003,0.7475728392601013,0.5638736486434937,0.692307710647583
0.45828771591186523,0.8058252334594727,0.5623072385787964,0.6153846383094788
0.44287917017936707,0.8058252334594727,0.5625553131103516,0.6538461446762085
0.4727115035057068,0.7864077687263489,0.5778643488883972,0.6538461446762085
0.4479161202907562,0.8058252334594727,0.577117919921875,0.6153846383094788
0.4121350049972534,0.8058252334594727,0.5972822308540344,0.692307710647583
0.3710271120071411,0.8640776872634888,0.5900729894638062,0.6538461446762085
0.3608531057834625,0.8737863898277283,0.589066743850708,0.6153846383094788
0.3351918160915375,0.8834951519966125,0.6171213388442993,0.7307692170143127
0.31707125902175903,0.8543689250946045,0.6097071170806885,0.6153846383094788
0.30903586745262146,0.8640776872634888,0.6220398545265198,0.6538461446762085
0.3952241837978363,0.7669903039932251,0.63223797082901,0.5769230723381042
0.31337493658065796,0.844660222530365,0.6460724472999573,0.5769230723381042
0.33283063769340515,0.8737863898277283,0.6677278280258179,0.6153846383094788
0.2819700241088867,0.8640776872634888,0.6776876449584961,0.5769230723381042
0.3249303102493286,0.8834951519966125,0.6927845478057861,0.6538461446762085
0.23916971683502197,0.9029126167297363,0.7030184268951416,0.6153846383094788
0.27543237805366516,0.8737863898277283,0.7253170013427734,0.6153846383094788
0.22535227239131927,0.9126213788986206,0.7202166318893433,0.6153846383094788
0.2417617291212082,0.9126213788986206,0.7333803772926331,0.6153846383094788
0.24541710317134857,0.893203854560852,0.7411101460456848,0.6538461446762085
0.26386067271232605,0.844660222530365,0.775792121887207,0.6538461446762085
0.3120007812976837,0.844660222530365,0.7589187026023865,0.6538461446762085
0.24093224108219147,0.8834951519966125,0.8351855874061584,0.6538461446762085
0.1561404913663864,0.9320388436317444,0.8263578414916992,0.6153846383094788
0.17645424604415894,0.9417475461959839,0.856279730796814,0.6153846383094788
0.19282661378383636,0.9320388436317444,0.8950548768043518,0.6538461446762085
0.17632897198200226,0.9417475461959839,0.9192901253700256,0.6153846383094788
0.1490296870470047,0.9514563083648682,0.964133620262146,0.692307710647583
0.22087569534778595,0.8737863898277283,0.9668557047843933,0.6153846383094788
0.17751649022102356,0.9029126167297363,1.0102241039276123,0.5384615659713745
0.23130105435848236,0.893203854560852,0.980926513671875,0.6538461446762085
0.15770062804222107,0.9611650705337524,0.9929143190383911,0.6153846383094788
0.16857565939426422,0.9611650705337524,1.0179964303970337,0.6153846383094788
0.14506810903549194,0.9223300814628601,1.0554214715957642,0.6153846383094788
0.161139115691185,0.9223300814628601,1.0828577280044556,0.6538461446762085
0.1356438249349594,0.9611650705337524,1.1128054857254028,0.6153846383094788
0.19955140352249146,0.9126213788986206,1.1040551662445068,0.6153846383094788
0.145802840590477,0.9417475461959839,1.1199042797088623,0.6538461446762085
0.16627784073352814,0.9126213788986206,1.1418499946594238,0.5769230723381042
0.17856340110301971,0.9223300814628601,1.1126796007156372,0.6538461446762085
0.14333999156951904,0.9611650705337524,1.1046195030212402,0.6538461446762085
0.17225198447704315,0.9223300814628601,1.0742124319076538,0.6538461446762085
0.12960463762283325,0.9417475461959839,1.0787755250930786,0.6538461446762085
0.11566361784934998,0.9708737730979919,1.0768380165100098,0.6538461446762085
0.09763972461223602,0.9805825352668762,1.090681791305542,0.6538461446762085
0.1385057270526886,0.9514563083648682,1.0853482484817505,0.6538461446762085
0.08136025816202164,0.9805825352668762,1.1249221563339233,0.692307710647583
0.16919364035129547,0.9514563083648682,1.103963017463684,0.6538461446762085
0.1545819640159607,0.9417475461959839,1.1416618824005127,0.692307710647583
0.14195074141025543,0.9320388436317444,1.1307508945465088,0.6538461446762085
0.11446717381477356,0.9514563083648682,1.1466176509857178,0.6538461446762085
0.17730070650577545,0.9320388436317444,1.1728848218917847,0.6538461446762085
0.12773655354976654,0.9417475461959839,1.1724566221237183,0.6538461446762085
0.08710651844739914,0.9514563083648682,1.1819674968719482,0.6538461446762085
0.12270151823759079,0.9611650705337524,1.2152520418167114,0.6538461446762085
0.1437913328409195,0.9805825352668762,1.1750166416168213,0.6153846383094788
0.0864310935139656,0.9805825352668762,1.1300663948059082,0.692307710647583
0.09634490311145782,0.9514563083648682,1.1416677236557007,0.692307710647583
0.09597737342119217,0.9708737730979919,1.1889666318893433,0.692307710647583
0.12633617222309113,0.9611650705337524,1.2159180641174316,0.6538461446762085
0.14189118146896362,0.9514563083648682,1.2159367799758911,0.6538461446762085
0.10036604851484299,0.9611650705337524,1.213674545288086,0.6538461446762085
0.11573833972215652,0.9514563083648682,1.185157299041748,0.6538461446762085
0.06689587980508804,0.9708737730979919,1.2052210569381714,0.6538461446762085
0.09857486933469772,0.9611650705337524,1.2297768592834473,0.6538461446762085
0.09406201541423798,0.9708737730979919,1.2099699974060059,0.692307710647583
0.0922354906797409,0.9514563083648682,1.182826042175293,0.6538461446762085
0.07907585799694061,0.9805825352668762,1.202449083328247,0.6538461446762085
0.0731770247220993,0.9708737730979919,1.2488672733306885,0.6538461446762085
0.13326507806777954,0.9223300814628601,1.3063756227493286,0.6538461446762085
0.09808485954999924,0.9708737730979919,1.356446623802185,0.6538461446762085
0.13630159199237823,0.9320388436317444,1.408072829246521,0.6538461446762085
0.1663387268781662,0.9320388436317444,1.3649036884307861,0.6538461446762085
0.07166063785552979,0.9708737730979919,1.3329949378967285,0.6538461446762085
0.04877273738384247,0.9805825352668762,1.3009763956069946,0.6538461446762085
0.048080239444971085,0.9902912378311157,1.296973466873169,0.6538461446762085
0.0890423059463501,0.9708737730979919,1.312213659286499,0.692307710647583
0.10787546634674072,0.9417475461959839,1.2891286611557007,0.6538461446762085
0.061079371720552444,0.9805825352668762,1.3151596784591675,0.692307710647583
0.07069651782512665,0.9708737730979919,1.3029760122299194,0.692307710647583
0.046444620937108994,0.9902912378311157,1.2804762125015259,0.6538461446762085
0.12169452011585236,0.9417475461959839,1.326026439666748,0.6538461446762085
0.0872577428817749,0.9708737730979919,1.3468431234359741,0.6538461446762085
0.07014919072389603,0.9805825352668762,1.3588608503341675,0.6538461446762085
0.09686024487018585,0.9805825352668762,1.4191052913665771,0.6538461446762085
0.11315541714429855,0.9417475461959839,1.4239147901535034,0.6538461446762085
0.09091071039438248,0.9611650705337524,1.3923447132110596,0.6538461446762085
0.053767621517181396,0.9902912378311157,1.3816827535629272,0.6538461446762085
0.09020691365003586,0.9611650705337524,1.3929530382156372,0.6538461446762085
0.03686649352312088,0.9902912378311157,1.4159162044525146,0.6538461446762085
0.05415245518088341,0.9708737730979919,1.4204790592193604,0.6538461446762085
0.1305941939353943,0.9417475461959839,1.3893507719039917,0.6538461446762085
0.068584144115448,0.9708737730979919,1.373989224433899,0.6538461446762085
0.08295779675245285,0.9805825352668762,1.3861467838287354,0.6538461446762085
0.047813642770051956,0.9805825352668762,1.3943822383880615,0.692307710647583
0.06940623372793198,0.9611650705337524,1.3821690082550049,0.692307710647583
0.14848563075065613,0.9611650705337524,1.3454399108886719,0.6538461446762085
0.09470194578170776,0.9320388436317444,1.3107153177261353,0.692307710647583
0.02144121378660202,1.0,1.275834560394287,0.6538461446762085
