fold,precision,accuracy,recall,duration
fold_1,0.4431818181818182,0.5769230769230769,0.4673202614379085,63.81049108505249
fold_2,0.7255639097744361,0.7307692307692307,0.6875,64.50104475021362
fold_3,0.45864661654135336,0.5384615384615384,0.46405228758169936,63.866209506988525
fold_4,0.45,0.6923076923076923,0.375,64.03107142448425
fold_5,0.7023809523809523,0.76,0.7023809523809523,63.74702310562134
