best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.4439795911312103,0.48585397005081177,0.7788461446762085,0.800000011920929,0.0010000000474974513,38
