fold,precision,accuracy,recall,duration
fold_1,0.6541353383458646,0.6923076923076923,0.6339869281045751,97.58021450042725
fold_2,0.6594202898550725,0.6538461538461539,0.56875,96.5902054309845
fold_3,0.70625,0.7307692307692307,0.7156862745098038,93.00726127624512
fold_4,0.5761904761904761,0.8076923076923077,0.6666666666666667,89.24961876869202
fold_5,0.6309523809523809,0.72,0.5873015873015872,85.2363440990448
