fold,precision,accuracy,recall,duration
fold_1,0.6571428571428571,0.6923076923076923,0.6078431372549019,67.65029859542847
fold_2,0.5625,0.6153846153846154,0.51875,69.30713081359863
fold_3,0.780952380952381,0.7692307692307693,0.6928104575163399,77.55481290817261
fold_4,0.4523809523809524,0.7307692307692307,0.3958333333333333,69.69380021095276
fold_5,0.7196969696969697,0.76,0.6150793650793651,69.865638256073
