best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.17291322350502014,0.5447264313697815,0.9465649127960205,0.8484848737716675,0.0010000000474974513,194
