fold,precision,accuracy,recall,duration
fold_1,0.4901960784313726,0.5384615384615384,0.4901960784313726,32.298823833465576
fold_2,0.5681818181818181,0.6153846153846154,0.5375,25.90833806991577
fold_3,0.7083333333333333,0.7307692307692307,0.6633986928104575,39.914698362350464
fold_4,0.5625,0.46153846153846156,0.7083333333333334,26.75311851501465
fold_5,0.6195652173913043,0.72,0.5436507936507936,49.385645151138306
