loss,accuracy,val_loss,val_accuracy,lr
0.871607780456543,0.572519063949585,0.6869760155677795,0.6666666865348816,0.00025
0.8132899403572083,0.580152690410614,0.6654213666915894,0.6363636255264282,0.00025
0.7548407316207886,0.6641221642494202,0.652106523513794,0.6666666865348816,0.00025
0.6595573425292969,0.7251908183097839,0.6696571111679077,0.6666666865348816,0.00025
0.6478757262229919,0.7175572514533997,0.6518003344535828,0.6666666865348816,0.00025
0.635405957698822,0.7557252049446106,0.6318317651748657,0.6666666865348816,0.00025
0.6572564244270325,0.7099236845970154,0.6221211552619934,0.6666666865348816,0.00025
0.5824667811393738,0.7557252049446106,0.5933929681777954,0.6363636255264282,0.00025
0.5275269746780396,0.8091602921485901,0.5763700008392334,0.7575757503509521,0.00025
0.5429283976554871,0.7786259651184082,0.568791389465332,0.7575757503509521,0.00025
0.5182871222496033,0.7938931584358215,0.5644909143447876,0.7575757503509521,0.00025
0.5022245049476624,0.8015267252922058,0.5599134564399719,0.7575757503509521,0.00025
0.47011667490005493,0.8244274854660034,0.5641089081764221,0.7878788113594055,0.00025
0.4978165328502655,0.8015267252922058,0.5573445558547974,0.7878788113594055,0.00025
0.4736611545085907,0.8015267252922058,0.5634095072746277,0.7575757503509521,0.00025
0.42745697498321533,0.8320610523223877,0.5604915022850037,0.7575757503509521,0.00025
0.45096442103385925,0.8625954389572144,0.5584213137626648,0.7575757503509521,0.00025
0.4019806385040283,0.885496199131012,0.5601969957351685,0.7575757503509521,0.00025
0.4377126693725586,0.8549618124961853,0.5537024736404419,0.7575757503509521,0.00025
0.41574472188949585,0.8549618124961853,0.5547428727149963,0.7575757503509521,0.00025
0.41881275177001953,0.8549618124961853,0.5637274980545044,0.7575757503509521,0.00025
0.4290156066417694,0.885496199131012,0.5694890022277832,0.7575757503509521,0.00025
0.4257296025753021,0.9007633328437805,0.5718162059783936,0.7575757503509521,0.00025
0.3832736313343048,0.8625954389572144,0.5713404417037964,0.7575757503509521,0.00025
0.4082304835319519,0.847328245639801,0.5744813084602356,0.7575757503509521,0.00025
0.37418001890182495,0.8931297659873962,0.574298083782196,0.7575757503509521,0.00025
0.34349289536476135,0.8778625726699829,0.5727413296699524,0.7575757503509521,0.00025
0.3403991162776947,0.9007633328437805,0.5635370016098022,0.7575757503509521,0.00025
0.31681984663009644,0.9236640930175781,0.5655190348625183,0.7575757503509521,0.00025
0.3652144968509674,0.8778625726699829,0.5776657462120056,0.7272727489471436,0.00025
0.3559841811656952,0.8931297659873962,0.5761276483535767,0.7575757503509521,0.00025
0.3838397264480591,0.8778625726699829,0.5615216493606567,0.7575757503509521,0.00025
0.3145703673362732,0.9007633328437805,0.5636135339736938,0.7575757503509521,0.00025
0.32139530777931213,0.9083969593048096,0.5623215436935425,0.7575757503509521,0.00025
0.3141821622848511,0.9007633328437805,0.5584986209869385,0.7575757503509521,0.00025
0.29748475551605225,0.9160305261611938,0.5660102963447571,0.7575757503509521,0.00025
0.3301765024662018,0.9083969593048096,0.5740149617195129,0.7575757503509521,0.00025
0.3309535086154938,0.9007633328437805,0.5752112865447998,0.7575757503509521,0.00025
