loss,accuracy,val_loss,val_accuracy
0.27333664894104004,0.582524299621582,0.07229617983102798,0.9230769276618958
0.29299691319465637,0.6601941585540771,0.07708381116390228,0.9230769276618958
0.2403261363506317,0.5145630836486816,0.23065844178199768,0.9230769276618958
0.24098220467567444,0.6601941585540771,0.09901050478219986,0.9230769276618958
0.22867022454738617,0.6601941585540771,0.16253525018692017,0.9230769276618958
0.22653570771217346,0.6601941585540771,0.13328596949577332,0.9230769276618958
0.22267086803913116,0.6601941585540771,0.12971051037311554,0.9230769276618958
0.21906431019306183,0.6601941585540771,0.1566457897424698,0.9230769276618958
0.21937593817710876,0.6601941585540771,0.1312170773744583,0.9230769276618958
0.21870847046375275,0.6601941585540771,0.13434600830078125,0.9230769276618958
0.2149312049150467,0.6601941585540771,0.1268567442893982,0.9230769276618958
0.20796333253383636,0.6601941585540771,0.1673528254032135,0.9230769276618958
0.210313081741333,0.6699029207229614,0.14627882838249207,0.9230769276618958
0.21972769498825073,0.6990291476249695,0.12339083850383759,0.9230769276618958
0.21401724219322205,0.6699029207229614,0.1285008192062378,0.9230769276618958
0.19554536044597626,0.6893203854560852,0.2279559224843979,0.6153846383094788
0.20560018718242645,0.7184466123580933,0.10873592644929886,0.9230769276618958
0.20149511098861694,0.6601941585540771,0.1792949140071869,0.6538461446762085
0.19674845039844513,0.7184466123580933,0.1511184573173523,0.7307692170143127
0.19509221613407135,0.708737850189209,0.15094026923179626,0.7307692170143127
0.18776869773864746,0.7281553149223328,0.20766660571098328,0.6538461446762085
0.19396211206912994,0.708737850189209,0.1635449081659317,0.7307692170143127
0.19870196282863617,0.708737850189209,0.13007399439811707,0.7692307829856873
0.19924858212471008,0.6893203854560852,0.1969357132911682,0.6538461446762085
0.18898506462574005,0.6990291476249695,0.12305060029029846,0.7692307829856873
0.19304092228412628,0.6796116232872009,0.16693542897701263,0.7307692170143127
0.18741433322429657,0.7281553149223328,0.13638915121555328,0.7307692170143127
0.1884836107492447,0.708737850189209,0.13332894444465637,0.807692289352417
0.1892382651567459,0.6893203854560852,0.1514086276292801,0.7307692170143127
0.1906423717737198,0.6893203854560852,0.12551182508468628,0.7692307829856873
0.18936952948570251,0.708737850189209,0.18007120490074158,0.692307710647583
0.1799740493297577,0.7475728392601013,0.11174724996089935,0.7692307829856873
0.19022385776042938,0.6796116232872009,0.13841889798641205,0.7307692170143127
0.1891142576932907,0.737864077091217,0.17760410904884338,0.692307710647583
0.17900197207927704,0.7475728392601013,0.1249120905995369,0.7692307829856873
0.18373841047286987,0.7281553149223328,0.13115614652633667,0.807692289352417
0.18054281175136566,0.737864077091217,0.15220491588115692,0.7307692170143127
0.17874297499656677,0.737864077091217,0.12060506641864777,0.7692307829856873
0.18578636646270752,0.7184466123580933,0.13687409460544586,0.7692307829856873
0.18034327030181885,0.737864077091217,0.13892623782157898,0.807692289352417
0.1794661432504654,0.7184466123580933,0.13344921171665192,0.7692307829856873
0.1752493977546692,0.737864077091217,0.16070273518562317,0.7307692170143127
0.17605812847614288,0.7572815418243408,0.11193561553955078,0.807692289352417
0.18425901234149933,0.6699029207229614,0.11479292809963226,0.807692289352417
0.1729825735092163,0.7281553149223328,0.1574169099330902,0.7307692170143127
0.17381693422794342,0.7475728392601013,0.13908442854881287,0.807692289352417
0.17171044647693634,0.737864077091217,0.13238412141799927,0.7692307829856873
0.17110395431518555,0.737864077091217,0.12589167058467865,0.7692307829856873
0.17781880497932434,0.7669903039932251,0.11460769921541214,0.807692289352417
0.17450067400932312,0.7184466123580933,0.11127865314483643,0.807692289352417
