fold,precision,accuracy,recall,duration
fold_1,0.2745614035087719,0.3333333333333333,0.27456140350877195,121.76741528511047
fold_2,0.36162870945479636,0.48484848484848486,0.3537037037037037,116.95021724700928
fold_3,0.6333333333333333,0.48484848484848486,0.4059343434343434,115.97256660461426
fold_4,0.31153846153846154,0.48484848484848486,0.42401960784313725,114.48845148086548
fold_5,0.21350762527233114,0.3125,0.2261904761904762,114.85485672950745
