fold,precision,accuracy,recall,duration
fold_1,0.49275362318840576,0.6153846153846154,0.49673202614379086,25.060232400894165
fold_2,0.3076923076923077,0.6153846153846154,0.5,25.5745370388031
fold_3,0.6111111111111112,0.6538461538461539,0.6045751633986928,36.25586819648743
fold_4,0.5761904761904761,0.8076923076923077,0.6666666666666667,95.6159930229187
fold_5,0.8913043478260869,0.8,0.6428571428571428,36.70877552032471
