fold,precision,accuracy,recall,duration
fold_1,0.5571428571428572,0.6666666666666666,0.5347826086956522,67.22812533378601
fold_2,0.771551724137931,0.7878787878787878,0.6458333333333334,67.00022101402283
fold_3,0.4090909090909091,0.8181818181818182,0.5,65.23812818527222
fold_4,0.5928571428571429,0.7272727272727273,0.565,67.94061183929443
fold_5,0.5714285714285714,0.8125,0.5714285714285714,66.94911479949951
