loss,accuracy,val_loss,val_accuracy,lr
0.6206995844841003,0.6893203854560852,0.666026771068573,0.6538461446762085,0.001
0.5771597623825073,0.6796116232872009,0.6378098726272583,0.6538461446762085,0.001
0.6001601219177246,0.7184466123580933,0.6121913194656372,0.6538461446762085,0.001
0.5469223260879517,0.6893203854560852,0.6041610240936279,0.6538461446762085,0.001
0.5398641228675842,0.7184466123580933,0.5929275155067444,0.6538461446762085,0.001
0.49039554595947266,0.7475728392601013,0.5873878002166748,0.6538461446762085,0.001
0.45034319162368774,0.8058252334594727,0.586226224899292,0.6538461446762085,0.001
0.46438950300216675,0.7864077687263489,0.5896036624908447,0.6538461446762085,0.001
0.41995540261268616,0.7864077687263489,0.6026800870895386,0.6538461446762085,0.001
0.41617870330810547,0.7669903039932251,0.5943087339401245,0.6538461446762085,0.001
0.38440069556236267,0.844660222530365,0.6049191355705261,0.6538461446762085,0.001
0.34149906039237976,0.844660222530365,0.6042684316635132,0.6153846383094788,0.001
0.3337710499763489,0.8252426981925964,0.626872718334198,0.6538461446762085,0.001
0.31275424361228943,0.9223300814628601,0.6151467561721802,0.6538461446762085,0.001
0.32390105724334717,0.8737863898277283,0.6690757274627686,0.6153846383094788,0.001
0.28370076417922974,0.8737863898277283,0.5978924632072449,0.692307710647583,0.001
0.29659974575042725,0.8543689250946045,0.6039349436759949,0.692307710647583,0.001
0.2993201017379761,0.8640776872634888,0.6033494472503662,0.7307692170143127,0.001
0.20855429768562317,0.9320388436317444,0.657976508140564,0.6538461446762085,0.001
0.2551252543926239,0.8737863898277283,0.6115459203720093,0.7307692170143127,0.001
0.26121723651885986,0.8543689250946045,0.6099526286125183,0.7307692170143127,0.001
0.1815846860408783,0.9417475461959839,0.6402641534805298,0.7307692170143127,0.001
0.2266457974910736,0.9320388436317444,0.631067156791687,0.7307692170143127,0.001
0.22031652927398682,0.9223300814628601,0.60753333568573,0.7307692170143127,0.001
0.15227392315864563,0.9708737730979919,0.6816549897193909,0.7307692170143127,0.001
0.15571565926074982,0.9417475461959839,0.6535775661468506,0.692307710647583,0.001
0.258348673582077,0.8834951519966125,0.7964664101600647,0.6153846383094788,0.001
0.29857322573661804,0.893203854560852,0.5604782104492188,0.7307692170143127,0.001
0.13229411840438843,0.9514563083648682,0.5519877076148987,0.7692307829856873,0.001
0.1432008296251297,0.9514563083648682,0.6039136648178101,0.7307692170143127,0.001
0.13307695090770721,0.9320388436317444,0.6099104285240173,0.7692307829856873,0.001
0.24757041037082672,0.9320388436317444,0.6790930032730103,0.7307692170143127,0.001
0.14127390086650848,0.9320388436317444,0.6291977763175964,0.7307692170143127,0.001
0.13757792115211487,0.9708737730979919,0.6730170845985413,0.692307710647583,0.001
0.14897459745407104,0.9320388436317444,0.6287976503372192,0.7307692170143127,0.001
0.09551731497049332,0.9805825352668762,0.6763600707054138,0.7307692170143127,0.001
0.13606736063957214,0.9611650705337524,0.6950573325157166,0.7692307829856873,0.001
0.11516991257667542,0.9611650705337524,0.6493098139762878,0.7307692170143127,0.001
0.13888154923915863,0.9417475461959839,0.6908441185951233,0.692307710647583,0.001
0.07210702449083328,0.9902912378311157,0.7145305275917053,0.7692307829856873,0.001
0.14038750529289246,0.9514563083648682,0.7728680372238159,0.7307692170143127,0.001
0.1429041028022766,0.9320388436317444,0.8231573104858398,0.7307692170143127,0.001
0.11181081086397171,0.9417475461959839,0.8012657165527344,0.7307692170143127,0.001
0.07827194035053253,0.9805825352668762,0.8272294998168945,0.692307710647583,0.001
0.11980355530977249,0.9417475461959839,0.7776103615760803,0.7307692170143127,0.001
0.09565030038356781,0.9708737730979919,0.8027467727661133,0.6538461446762085,0.001
0.09148906171321869,0.9611650705337524,0.8871440887451172,0.6538461446762085,0.001
0.0901615098118782,0.9611650705337524,0.8464781641960144,0.6538461446762085,0.001
0.22770294547080994,0.893203854560852,0.7629374265670776,0.692307710647583,0.001
0.13141080737113953,0.9514563083648682,0.9313870072364807,0.6538461446762085,0.001
0.22240827977657318,0.9514563083648682,0.8062994480133057,0.6153846383094788,0.001
0.0700484961271286,0.9902912378311157,0.8438829779624939,0.7307692170143127,0.001
0.20386375486850739,0.9223300814628601,0.8835500478744507,0.6153846383094788,0.001
0.2410619854927063,0.9126213788986206,0.996333658695221,0.7307692170143127,0.001
0.07145760953426361,0.9708737730979919,0.8890976309776306,0.7692307829856873,0.001
0.08583760261535645,0.9708737730979919,0.8418561220169067,0.692307710647583,0.001
0.13412950932979584,0.9611650705337524,0.8934373259544373,0.7307692170143127,0.001
0.053713392466306686,1.0,0.9710573554039001,0.692307710647583,0.001
0.07234461605548859,0.9611650705337524,0.8713513016700745,0.692307710647583,0.001
0.08717797696590424,0.9805825352668762,0.925291895866394,0.7692307829856873,0.001
0.07563452422618866,0.9708737730979919,0.9179782271385193,0.7692307829856873,0.001
0.08967164158821106,0.9611650705337524,0.8929870128631592,0.7307692170143127,0.001
0.053249336779117584,1.0,0.9443200826644897,0.7307692170143127,0.001
0.06928049772977829,0.9805825352668762,0.9541063904762268,0.692307710647583,0.001
0.07872802019119263,0.9611650705337524,1.1944257020950317,0.692307710647583,0.001
0.15664656460285187,0.9611650705337524,1.0609965324401855,0.692307710647583,0.001
0.12177039682865143,0.9805825352668762,1.019482135772705,0.692307710647583,0.001
0.05695908144116402,0.9902912378311157,1.1828535795211792,0.6153846383094788,0.001
0.1081646978855133,0.9611650705337524,1.1855432987213135,0.6153846383094788,0.001
0.06785217672586441,0.9611650705337524,1.136460542678833,0.692307710647583,0.001
0.09275554120540619,0.9805825352668762,1.2709990739822388,0.6153846383094788,0.001
0.08822253346443176,0.9708737730979919,1.1615021228790283,0.7307692170143127,0.001
0.07612673193216324,0.9611650705337524,1.0869240760803223,0.7307692170143127,0.001
0.06409508734941483,0.9708737730979919,1.0587975978851318,0.6538461446762085,0.001
0.06324534118175507,0.9708737730979919,1.0177075862884521,0.7307692170143127,0.001
0.0934206023812294,0.9611650705337524,1.0384029150009155,0.7307692170143127,0.001
0.03929351270198822,0.9902912378311157,1.0010721683502197,0.692307710647583,0.001
0.0643359124660492,0.9708737730979919,0.9681104421615601,0.692307710647583,0.001
0.04825851693749428,0.9805825352668762,1.0912082195281982,0.7307692170143127,0.001
0.07395900040864944,0.9805825352668762,1.3686124086380005,0.6538461446762085,0.001
0.07305331528186798,0.9611650705337524,1.0023412704467773,0.6538461446762085,0.001
0.10019810497760773,0.9708737730979919,1.159784197807312,0.692307710647583,0.001
0.062488704919815063,0.9805825352668762,1.100770115852356,0.7307692170143127,0.001
0.06435737013816833,0.9708737730979919,1.0594909191131592,0.7307692170143127,0.001
0.11409849673509598,0.9514563083648682,0.9948191046714783,0.692307710647583,0.001
0.0956622064113617,0.9805825352668762,1.0748404264450073,0.7307692170143127,0.001
0.08491133898496628,0.9805825352668762,0.9774905443191528,0.6538461446762085,0.001
0.07696272432804108,0.9708737730979919,1.103816270828247,0.692307710647583,0.001
0.04074373096227646,0.9902912378311157,1.1036934852600098,0.692307710647583,0.001
0.03468524292111397,0.9805825352668762,1.1302683353424072,0.692307710647583,0.001
0.10924237221479416,0.9708737730979919,1.0743463039398193,0.692307710647583,0.001
0.052761346101760864,0.9902912378311157,1.0227770805358887,0.692307710647583,0.001
0.13378489017486572,0.9805825352668762,0.953344464302063,0.692307710647583,0.001
0.03531406819820404,1.0,0.948184609413147,0.692307710647583,0.001
0.0746598169207573,0.9708737730979919,0.9763984680175781,0.692307710647583,0.001
0.06352224946022034,0.9902912378311157,0.9281602501869202,0.6538461446762085,0.001
