fold,precision,accuracy,recall,duration
fold_1,0.4095238095238095,0.5384615384615384,0.43790849673202614,23.593950510025024
fold_2,0.6594202898550725,0.6538461538461539,0.56875,26.217987775802612
fold_3,0.8400000000000001,0.6923076923076923,0.5555555555555556,29.68345618247986
fold_4,0.45652173913043476,0.8076923076923077,0.4375,44.00047183036804
fold_5,0.5303030303030303,0.68,0.5158730158730158,44.49739646911621
