fold,precision,accuracy,recall,duration
fold_1,0.6,0.6538461538461539,0.5784313725490196,9.01090383529663
fold_2,0.7255639097744361,0.7307692307692307,0.6875,11.202489137649536
fold_3,0.49275362318840576,0.6153846153846154,0.49673202614379086,10.035963535308838
fold_4,0.6,0.6923076923076923,0.8333333333333333,10.041457653045654
fold_5,0.6309523809523809,0.72,0.5873015873015872,10.78396201133728
