loss,accuracy,val_loss,val_accuracy
0.2372187227010727,0.708737850189209,0.26876169443130493,0.6153846383094788
0.2031603902578354,0.737864077091217,0.2712148129940033,0.6153846383094788
0.2010941505432129,0.737864077091217,0.2597362697124481,0.6153846383094788
0.20824681222438812,0.737864077091217,0.25048649311065674,0.6153846383094788
0.19408869743347168,0.737864077091217,0.2508966624736786,0.6153846383094788
0.18653924763202667,0.737864077091217,0.2482406198978424,0.6153846383094788
0.17781759798526764,0.7475728392601013,0.24961194396018982,0.6153846383094788
0.1644861400127411,0.7475728392601013,0.24452844262123108,0.6153846383094788
0.1568625569343567,0.7864077687263489,0.23694702982902527,0.6538461446762085
0.150287464261055,0.8349514603614807,0.2388647347688675,0.6153846383094788
0.145168274641037,0.7669903039932251,0.24677056074142456,0.6153846383094788
0.136444091796875,0.7864077687263489,0.24655166268348694,0.6153846383094788
0.1378147006034851,0.8349514603614807,0.23328661918640137,0.6538461446762085
0.13785307109355927,0.8155339956283569,0.23713581264019012,0.6538461446762085
0.12149159610271454,0.8349514603614807,0.23965731263160706,0.6538461446762085
0.12095647305250168,0.8543689250946045,0.24008966982364655,0.6153846383094788
0.12359568476676941,0.844660222530365,0.24023602902889252,0.6153846383094788
0.11576952785253525,0.893203854560852,0.23868033289909363,0.6538461446762085
0.10496971756219864,0.9126213788986206,0.2366676926612854,0.692307710647583
0.11162712424993515,0.8737863898277283,0.24163207411766052,0.6538461446762085
0.1102648451924324,0.844660222530365,0.25128886103630066,0.6153846383094788
0.10680340975522995,0.8543689250946045,0.23159077763557434,0.692307710647583
0.09558886289596558,0.8834951519966125,0.24515224993228912,0.6538461446762085
0.09488211572170258,0.8834951519966125,0.23426702618598938,0.692307710647583
0.08927657455205917,0.893203854560852,0.2347162663936615,0.692307710647583
0.09412337839603424,0.893203854560852,0.2361946851015091,0.6153846383094788
0.07535992562770844,0.9514563083648682,0.2321867197751999,0.6538461446762085
0.06707500666379929,0.9514563083648682,0.2331872284412384,0.6538461446762085
0.07352391630411148,0.9126213788986206,0.23908808827400208,0.692307710647583
0.06455222517251968,0.9417475461959839,0.23842893540859222,0.6153846383094788
0.07921946793794632,0.9029126167297363,0.2370549887418747,0.7307692170143127
0.05355270579457283,0.9514563083648682,0.2339049130678177,0.6153846383094788
0.0625792071223259,0.9223300814628601,0.23664197325706482,0.5769230723381042
0.06226637214422226,0.9514563083648682,0.2290419042110443,0.6538461446762085
0.0646502822637558,0.9223300814628601,0.2295696884393692,0.6538461446762085
0.056375809013843536,0.9417475461959839,0.23812982439994812,0.6153846383094788
0.049316566437482834,0.9514563083648682,0.23614798486232758,0.5769230723381042
0.05466268211603165,0.9417475461959839,0.2406003475189209,0.5769230723381042
0.05433233454823494,0.9708737730979919,0.25100886821746826,0.6153846383094788
0.059274639934301376,0.9417475461959839,0.2542409300804138,0.6538461446762085
0.05471727252006531,0.9320388436317444,0.24403443932533264,0.6153846383094788
0.04338269680738449,0.9611650705337524,0.24611571431159973,0.6538461446762085
0.05022555962204933,0.9514563083648682,0.2600545287132263,0.6538461446762085
0.03831654042005539,0.9708737730979919,0.23272712528705597,0.6538461446762085
0.048937056213617325,0.9611650705337524,0.24726718664169312,0.6538461446762085
