fold,precision,accuracy,recall,duration
fold_1,0.6541353383458646,0.6923076923076923,0.6339869281045751,69.62578797340393
fold_2,0.6333333333333333,0.6538461538461539,0.5875,69.87554168701172
fold_3,0.6,0.6538461538461539,0.5784313725490196,69.29507303237915
fold_4,0.5583333333333333,0.7692307692307693,0.6458333333333333,70.38015413284302
fold_5,0.7,0.76,0.6587301587301587,65.83215618133545
