fold,precision,accuracy,recall,duration
fold_1,0.859375,0.7272727272727273,0.55,79.90536212921143
fold_2,0.875,0.7575757575757576,0.5555555555555556,76.9872534275055
fold_3,0.4090909090909091,0.8181818181818182,0.5,77.54567456245422
fold_4,0.5928571428571429,0.7272727272727273,0.565,77.08696174621582
fold_5,0.43103448275862066,0.78125,0.44642857142857145,75.5401930809021
