fold,precision,accuracy,recall,duration
fold_1,0.780952380952381,0.7692307692307693,0.6928104575163399,83.08498215675354
fold_2,0.6594202898550725,0.6538461538461539,0.56875,81.2869942188263
fold_3,0.6541353383458646,0.6923076923076923,0.6339869281045751,81.99551701545715
fold_4,0.4523809523809524,0.7307692307692307,0.3958333333333333,82.10612654685974
fold_5,0.875,0.76,0.5714285714285714,78.60470652580261
