fold,precision,accuracy,recall,duration
fold_1,0.6,0.6538461538461539,0.5784313725490196,18.405999898910522
fold_2,0.5095238095238095,0.5769230769230769,0.50625,18.23413109779358
fold_3,0.6111111111111112,0.6538461538461539,0.6045751633986928,18.60116147994995
fold_4,0.51875,0.6153846153846154,0.5625,22.677024364471436
fold_5,0.7023809523809523,0.76,0.7023809523809523,25.28003978729248
