best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.20214933156967163,0.6627056002616882,0.9236640930175781,0.6666666865348816,0.0005000000237487257,196
