best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.09551820904016495,2.025554656982422,0.9847328066825867,0.5151515007019043,0.0010000000474974513,197
