fold,precision,accuracy,recall,duration
fold_1,0.7,0.7272727272727273,0.5782608695652174,95.25623726844788
fold_2,0.6180555555555556,0.696969696969697,0.6180555555555556,92.16294002532959
fold_3,0.6693548387096775,0.8181818181818182,0.5648148148148148,89.8797550201416
fold_4,0.6369047619047619,0.696969696969697,0.6725,92.80214548110962
fold_5,0.5444444444444444,0.78125,0.5535714285714286,94.35217475891113
