fold,precision,accuracy,recall,duration
fold_1,0.5333333333333333,0.6153846153846154,0.522875816993464,51.107476472854614
fold_2,0.5300751879699248,0.5769230769230769,0.525,50.70120859146118
fold_3,0.6,0.6538461538461539,0.5784313725490196,50.26623487472534
fold_4,0.5347222222222222,0.6923076923076923,0.6041666666666667,49.574018716812134
fold_5,0.6309523809523809,0.72,0.5873015873015872,49.74666380882263
