fold,precision,accuracy,recall,duration
fold_1,0.3484848484848485,0.696969696969697,0.5,96.91944575309753
fold_2,0.4870689655172414,0.6666666666666666,0.4930555555555556,94.16758251190186
fold_3,0.5847826086956521,0.696969696969697,0.6203703703703703,95.70048713684082
fold_4,0.6365384615384615,0.5757575757575758,0.6775,91.43751335144043
fold_5,0.4230769230769231,0.6875,0.39285714285714285,91.63845133781433
