fold,precision,accuracy,recall,duration
fold_1,0.556390977443609,0.6153846153846154,0.5490196078431372,26.005290508270264
fold_2,0.8333333333333333,0.6923076923076923,0.6,26.531356811523438
fold_3,0.3269230769230769,0.6538461538461539,0.5,34.139321088790894
fold_4,0.5761904761904761,0.8076923076923077,0.6666666666666667,94.7408344745636
fold_5,0.8913043478260869,0.8,0.6428571428571428,42.82801151275635
