fold,precision,accuracy,recall,duration
fold_1,0.6541353383458646,0.6923076923076923,0.6339869281045751,72.74286723136902
fold_2,0.6594202898550725,0.6538461538461539,0.56875,80.20923352241516
fold_3,0.7916666666666667,0.8076923076923077,0.7745098039215685,88.43497920036316
fold_4,0.5583333333333333,0.7692307692307693,0.6458333333333333,89.58469796180725
fold_5,0.6195652173913043,0.72,0.5436507936507936,88.91768908500671
