best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.4358595609664917,0.6873020529747009,0.7766990065574646,0.692307710647583,0.0010000000474974513,13
