fold,precision,accuracy,recall,duration
fold_1,0.5796703296703296,0.6666666666666666,0.5630434782608695,121.69808602333069
fold_2,0.6209677419354839,0.7272727272727273,0.5347222222222222,117.0177903175354
fold_3,0.5925925925925926,0.7575757575757576,0.5925925925925926,118.03978514671326
fold_4,0.5625,0.6666666666666666,0.5675,114.4216856956482
fold_5,0.5890688259109311,0.65625,0.6964285714285714,114.9057834148407
